   147.10220    -41.94620    147.90100    -42.14230      3.03902     69.47244
   147.10220    -41.94620    147.13420    -42.71840      3.01731     85.90500
   147.10220    -41.94620    147.07670    -42.56760      3.03960     69.12839
   147.10220    -41.94620    146.94360    -42.59720      3.09605     73.55470
   147.10220    -41.94620    147.70330    -42.44140      2.97781     74.05506
   147.10220    -41.94620    147.31010    -42.54010      2.89500     68.22007
   146.72460    -42.46700    147.32040    -42.90990      2.94371     69.25853
   147.31340    -41.90950    147.13420    -42.71840      2.90152     91.14442
   147.31340    -41.90950    147.39610    -42.65250      2.83406     82.89748
   147.31340    -41.90950    146.94360    -42.59720      3.05333     82.30300
   147.31340    -41.90950    147.07670    -42.56760      2.94807     75.72725
   147.31340    -41.90950    147.45990    -42.69470      2.80675     88.13758
   147.31340    -41.90950    146.76120    -42.65120      2.98117     94.15687
   147.31340    -41.90950    147.70330    -42.44140      2.88520     67.30817
   147.31340    -41.90950    146.93260    -42.43450      2.95629     66.27749
   147.31340    -41.90950    147.56450    -42.49640      2.88287     68.45936
   147.10460    -42.10300    147.90100    -42.14230      2.84035     65.82764
   147.10460    -42.10300    147.13420    -42.71840      3.00366     68.47249
   147.10460    -42.10300    147.32040    -42.90990      2.89674     91.45032
   147.10460    -42.10300    147.45990    -42.69470      3.08481     71.97232
   146.94360    -42.59720    147.70330    -42.44140      2.88519     64.62711
   145.60180    -41.45480    146.37410    -41.59100      3.07937     66.05381
   145.59250    -42.03560    145.38260    -41.47020      3.06574     65.23618
   145.59250    -42.03560    145.20770    -41.14250      3.15573    104.33685
   145.59250    -42.03560    145.77590    -41.49970      3.13209     61.49991
   145.59250    -42.03560    145.44570    -41.09400      3.03830    105.41102
   145.59250    -42.03560    145.62350    -41.11350      3.05181    102.56526
   145.59250    -42.03560    145.89300    -41.24600      3.17261     91.28133
   145.59250    -42.03560    145.26850    -41.32630      3.16509     83.33386
   145.62350    -41.11350    146.23530    -41.45950      3.09646     63.97856
   145.62350    -41.11350    146.31510    -41.72450      3.04235     89.11447
   145.62350    -41.11350    146.16440    -41.70850      3.09760     80.07461
   145.62350    -41.11350    146.18100    -41.55450      3.14743     67.61099
   145.62350    -41.11350    146.27920    -41.35000      2.95317     60.81217
   145.26850    -41.32630    146.66780    -41.58670      3.07925    120.15156
   145.26850    -41.32630    146.45300    -41.31870      3.05444     98.91799
   145.26850    -41.32630    146.62250    -41.45250      2.98937    113.82072
   145.26850    -41.32630    146.04980    -41.43470      2.98267     66.29143
   145.26850    -41.32630    146.59680    -41.32200      3.06241    110.92073
   145.26850    -41.32630    146.09700    -41.32420      2.98830     69.18353
   145.26850    -41.32630    146.23530    -41.45950      2.96488     81.99649
   145.26850    -41.32630    146.42520    -41.46570      3.02515     97.72099
   145.26850    -41.32630    146.52850    -41.60130      2.99656    109.35267
   145.26850    -41.32630    146.31510    -41.72450      3.06244     97.73125
   145.26850    -41.32630    146.16440    -41.70850      2.99362     85.84739
   145.26850    -41.32630    146.27920    -41.35000      2.99568     84.42186
   145.26850    -41.32630    146.18100    -41.55450      2.95237     80.18335
   145.26850    -41.32630    146.37410    -41.59100      2.98668     96.71961
   145.26850    -41.32630    146.55040    -41.72250      3.10798    115.45099
   145.66900    -41.31960    145.59250    -42.03560      3.16926     79.86866
   145.66900    -41.31960    144.91180    -41.29790      2.94637     63.29136
   145.66900    -41.31960    146.31510    -41.72450      3.13913     70.14450
   145.77240    -41.18990    146.16440    -41.70850      3.00860     66.27764
   145.77240    -41.18990    145.59250    -42.03560      3.17069     95.21937
   145.77240    -41.18990    145.02230    -41.38100      3.04412     66.17886
   145.77240    -41.18990    144.91180    -41.29790      3.06080     72.94849
   144.91180    -41.29790    146.27920    -41.35000      3.07956    114.33188
   144.91180    -41.29790    146.52850    -41.60130      3.07278    138.90043
   144.91180    -41.29790    146.31510    -41.72450      3.13862    126.10629
   144.91180    -41.29790    146.37410    -41.59100      3.03500    126.16515
   144.91180    -41.29790    146.18100    -41.55450      3.01745    109.59745
   144.91180    -41.29790    146.45300    -41.31870      3.05187    128.74955
   144.91180    -41.29790    145.62350    -41.11350      3.17425     62.97055
   144.91180    -41.29790    145.53710    -41.56610      3.15377     60.05710
   144.91180    -41.29790    146.76730    -41.29250      3.05400    155.01208
   144.91180    -41.29790    146.74190    -41.68630      3.10495    158.42597
   144.91180    -41.29790    146.55040    -41.72250      3.05585    144.37614
   144.91180    -41.29790    146.59680    -41.32200      3.07494    140.76126
   144.91180    -41.29790    145.77590    -41.49970      3.02992     75.48649
   144.91180    -41.29790    146.16440    -41.70850      3.13587    113.86424
   144.91180    -41.29790    145.93940    -41.55980      3.04886     90.48617
   144.91180    -41.29790    145.89300    -41.24600      3.04194     82.20389
   144.91180    -41.29790    146.79450    -41.43730      3.05152    157.87112
   144.91180    -41.29790    145.77240    -41.18990      3.09051     72.94849
   144.91180    -41.29790    146.04980    -41.43470      3.07094     96.17791
   144.91180    -41.29790    146.09700    -41.32420      3.02807     99.03341
   144.91180    -41.29790    146.66780    -41.58670      3.08839    149.84843
   144.91180    -41.29790    146.23530    -41.45950      3.03735    111.87865
   144.91180    -41.29790    146.62250    -41.45250      3.05303    143.77043
   144.91180    -41.29790    145.60180    -41.45480      3.10911     60.15801
   145.02230    -41.38100    145.89300    -41.24600      2.92485     74.25324
   145.02230    -41.38100    146.09700    -41.32420      2.98428     89.92599
   145.02230    -41.38100    146.42520    -41.46570      2.98238    117.34904
   145.02230    -41.38100    146.59680    -41.32200      3.02405    131.58653
   145.02230    -41.38100    145.77590    -41.49970      3.10102     64.18906
   145.02230    -41.38100    145.77240    -41.18990      3.01186     66.17886
   145.02230    -41.38100    146.55040    -41.72250      3.05696    132.70518
   145.02230    -41.38100    146.82980    -41.81380      3.15072    157.81500
   145.02230    -41.38100    146.23530    -41.45950      2.89870    101.51814
   145.02230    -41.38100    146.66780    -41.58670      2.94332    138.96451
   145.02230    -41.38100    146.79450    -41.43730      3.01815    147.92574
   145.02230    -41.38100    146.31510    -41.72450      3.17667    114.15479
   145.02230    -41.38100    146.37410    -41.59100      3.07100    114.99673
   145.02230    -41.38100    146.92670    -41.25550      2.97993    159.65065
   145.02230    -41.38100    145.93940    -41.55980      3.04891     78.95479
   145.02230    -41.38100    146.62250    -41.45250      3.01850    133.67067
   145.02230    -41.38100    146.18100    -41.55450      3.03777     98.45254
   145.02230    -41.38100    146.45300    -41.31870      3.01175    119.62402
   145.02230    -41.38100    146.76730    -41.29250      3.02535    146.01895
   145.11570    -41.25920    146.79450    -41.43730      3.06433    141.52775
   145.11570    -41.25920    145.67020    -41.61680      2.96463     60.97257
   145.11570    -41.25920    145.93940    -41.55980      2.92672     76.39358
   145.11570    -41.25920    146.16440    -41.70850      3.01838    100.63356
   145.11570    -41.25920    146.18100    -41.55450      2.96659     94.71856
   145.11570    -41.25920    146.09700    -41.32420      2.99777     82.30258
   145.11570    -41.25920    145.89300    -41.24600      3.01712     64.99665
   145.11570    -41.25920    146.59680    -41.32200      3.05823    123.93948
   145.11570    -41.25920    146.27920    -41.35000      2.97735     97.71044
   145.11570    -41.25920    146.31510    -41.72450      3.04816    112.50035
   145.11570    -41.25920    146.74190    -41.68630      3.03289    143.56650
   145.11570    -41.25920    146.55040    -41.72250      3.05827    130.12816
   145.11570    -41.25920    146.04980    -41.43470      2.97167     80.37989
   145.11570    -41.25920    145.77590    -41.49970      2.90731     61.23188
   145.11570    -41.25920    146.45300    -41.31870      3.02765    111.92723
   145.11570    -41.25920    146.37410    -41.59100      2.99956    111.21723
   145.11570    -41.25920    146.82980    -41.81380      3.10847    155.42370
   145.11570    -41.25920    146.66780    -41.58670      3.00779    134.43657
   145.11570    -41.25920    146.52850    -41.60130      2.97348    123.77327
   145.11570    -41.25920    146.62250    -41.45250      2.98706    127.58708
   145.11570    -41.25920    146.23530    -41.45950      3.00162     96.05949
   145.11570    -41.25920    146.42520    -41.46570      3.03571    111.67152
   146.84870    -41.55860    145.11570    -41.25920      3.00969    148.30914
   146.84870    -41.55860    145.02230    -41.38100      3.08361    153.44669
   145.82630    -41.38200    145.11570    -41.25920      2.96281     60.89299
   145.82630    -41.38200    144.91180    -41.29790      2.98576     76.91776
   145.82630    -41.38200    145.59250    -42.03560      3.15053     75.22368
   145.53100    -41.26570    146.31510    -41.72450      3.03611     82.86902
   145.53100    -41.26570    146.37410    -41.59100      2.96859     79.05152
   145.53100    -41.26570    146.45300    -41.31870      2.95622     77.25484
   145.53100    -41.26570    146.23530    -41.45950      2.96816     62.60398
   145.53100    -41.26570    146.16440    -41.70850      2.98463     72.16553
   145.53100    -41.26570    146.42520    -41.46570      2.97373     77.86615
   145.53100    -41.26570    146.18100    -41.55450      2.99104     63.00499
   145.53100    -41.26570    146.27920    -41.35000      2.94245     63.19356
